name,type,id,level,play_cost,evolution_cost,evolution_color,evolution_level,xros_req,color,color2,digi_type,digi_type2,form,dp,attribute,rarity,stage,artist,main_effect,source_effect,alt_effect,series,pretty_url,date_added,tcgplayer_name,tcgplayer_id,set_name
Hokuto Amanokawa,Tamer,RB1-035,,2,,,,,White,,,,,,,R,,,"[Start of Your Turn] If your opponent has 3 or more Tamers in play, gain 1 memory. [All Turns] When an opponent plays a Digimon, by suspending this Tamer, gain 1 memory if that Digimon is level 4 or higher, and ＜Draw 1＞ (Draw 1 card from your deck) if it is level 3.",Security Effect [Security] Play this card without paying the cost.,,Digimon Card Game,hokuto-amanokawa-rb1-035,2024-05-27 15:14:30,Hokuto Amanokawa,515499,['RB-01: Resurgence Booster']
Proximamon,Digimon,RB1-036,7,15,6,Red,6,[Digivolve] [Siriusmon] w/[Arcturusmon] digivolution card: Cost 3,Red,,Unique,,Mega,15000,Virus,SEC,Mega,,"[All Turns] [Once Per Turn] When another Digimon is deleted, you may play 1 level 4 or lower Digimon card with [Gammamon] in its name from your trash without paying the cost. [End of Your Turn] [Once Per Turn] By placing 1 Digimon card with [Gammamon] in its text from your hand or trash as this Digimon's bottom digivolution card, delete 1 of your opponent's Digimon with DP less than or equal to this Digimon's DP.",,[Digivolve] [Siriusmon] w/[Arcturusmon] digivolution card: Cost 3,Digimon Card Game,proximamon-rb1-036,2024-05-27 15:14:30,Proximamon,515152,['RB-01: Resurgence Booster']
Siriusmon,Digimon,RB1-10,6,11,3,,,,Red,,Light Dragon,,,11000,Vaccine,Unknown,Mega,,"[When Digivolving] By placing 1 Digimon card with [Gammamon] in text from your hand as this Digimon's bottom digivolution card, delete 1 of your opponent's Digimon with DP less than or equal to this Digimon's DP. [Your Turn] (Once Per Turn) When an opponent’s Digimon is deleted, unsuspend this Digimon.",,&lt;Digivolve: 3 from Lv.5 w/[Gammamon] in text&gt;,Digimon Card Game,siriusmon-rb1-10,2024-05-27 15:14:30,,,[]
Agumon,Digimon,ST-01,,,,,,,Red,,Reptile,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,agumon-st-01,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Greymon,Digimon,ST-02,,,,,,,Red,,Dinosaur,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,greymon-st-02,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Biyomon,Digimon,ST-03,,,,,,,Red,,Bird,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,biyomon-st-03,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Birdramon,Digimon,ST-04,,,,,,,Green,,Bird,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,birdramon-st-04,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Gabumon,Digimon,ST-05,,,,,,,Green,,Reptile,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,gabumon-st-05,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Garurumon,Digimon,ST-06,,,,,,,Green,,Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,garurumon-st-06,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Tentomon,Digimon,ST-07,,,,,,,Red,,Insectoid,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,tentomon-st-07,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Kabuterimon,Digimon,ST-08,,,,,,,Red,,Insectoid,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,kabuterimon-st-08,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Palmon,Digimon,ST-09,,,,,,,Red,,Vegetation,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,palmon-st-09,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Togemon,Digimon,ST-10,,,,,,,Yellow,,Vegetation,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,togemon-st-10,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Ninjamon,Digimon,ST-100,,,,,,,Red,,Mutant,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,ninjamon-st-100,2024-05-27 15:14:30,,,['Street Starter Set 2']
Nisedrimogemon,Digimon,ST-101,,,,,,,Green,,Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,nisedrimogemon-st-101,2024-05-27 15:14:30,,,['Street Starter Set 2']
Shellnumemon,Digimon,ST-102,,,,,,,Yellow,,Crustacean,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,shellnumemon-st-102,2024-05-27 15:14:30,,,['Street Starter Set 2']
Devidramon,Digimon,ST-103,,,,,,,Yellow,,Dark Dragon,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,devidramon-st-103,2024-05-27 15:14:30,,,['Street Starter Set 2']
Vegiemon,Digimon,ST-104,,,,,,,Yellow,,Vegetation,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,vegiemon-st-104,2024-05-27 15:14:30,,,['Street Starter Set 2']
Mudfrigimon,Digimon,ST-105,,,,,,,Green,,Mutant,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,mudfrigimon-st-105,2024-05-27 15:14:30,,,['Street Starter Set 2']
Zassomon,Digimon,ST-106,,,,,,,Yellow,,Vegetation,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,zassomon-st-106,2024-05-27 15:14:30,,,['Street Starter Set 2']
Yanmamon,Digimon,ST-107,,,,,,,Green,,Insectoid,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,yanmamon-st-107,2024-05-27 15:14:30,,,['Street Starter Set 2']
Sandyanmamon,Digimon,ST-108,,,,,,,Green,,Insectoid,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,sandyanmamon-st-108,2024-05-27 15:14:30,,,['Street Starter Set 2']
Shogungekomon,Digimon,ST-109,,,,,,,Green,,Amphibian,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,shogungekomon-st-109,2024-05-27 15:14:30,,,['Street Starter Set 2']
Gomamon,Digimon,ST-11,,,,,,,Red,,Sea Animal,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,gomamon-st-11,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Vermilimon,Digimon,ST-110,,,,,,,Green,,Dinosaur,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,vermilimon-st-110,2024-05-27 15:14:30,,,['Street Starter Set 2']
Vademon,Digimon,ST-111,,,,,,,Yellow,,Alien,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,vademon-st-111,2024-05-27 15:14:30,,,['Street Starter Set 2']
Brachiomon,Digimon,ST-112,,,,,,,Green,,Dinosaur,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,brachiomon-st-112,2024-05-27 15:14:30,,,['Street Starter Set 2']
Gigadramon,Digimon,ST-113,,,,,,,Yellow,,Android,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,gigadramon-st-113,2024-05-27 15:14:30,,,['Street Starter Set 2']
Tekkamon,Digimon,ST-114,,,,,,,Yellow,,Machine,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,tekkamon-st-114,2024-05-27 15:14:30,,,['Street Starter Set 2']
Babamon,Digimon,ST-115,,,,,,,Red,,Ancient,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,babamon-st-115,2024-05-27 15:14:30,,,['Street Starter Set 2']
Yellow Power Bean,Option,ST-116,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,yellow-power-bean-st-116,2024-05-27 15:14:30,,,['Street Starter Set 2']
Terra Firma,Option,ST-117,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,terra-firma-st-117,2024-05-27 15:14:30,,,['Street Starter Set 2']
Evil Chip,Option,ST-118,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,evil-chip-st-118,2024-05-27 15:14:30,,,['Street Starter Set 2']
Secret Crush,Option,ST-119,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,secret-crush-st-119,2024-05-27 15:14:30,,,['Street Starter Set 2']
Ikkakumon,Digimon,ST-12,,,,,,,Red,,Sea Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,ikkakumon-st-12,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Resist Downgrade,Option,ST-120,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,resist-downgrade-st-120,2024-05-27 15:14:30,,,['Street Starter Set 2']
Digivice Vaccine & Data,Option,ST-121,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digivice-vaccine-data-st-121,2024-05-27 15:14:30,,,['Street Starter Set 2']
Digivice Virus,Option,ST-122,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digivice-virus-st-122,2024-05-27 15:14:30,,,['Street Starter Set 2']
Guilmon,Digimon,ST-123,,,,,,,Yellow,,Reptile,,,,Virus,Common,Rookie,,,,,Digimon Digi-Battle Card Game,guilmon-st-123,2024-05-27 15:14:30,,,['Street Starter Set 3']
Terriermon,Digimon,ST-124,,,,,,,Red,,Animal,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,terriermon-st-124,2024-05-27 15:14:30,,,['Street Starter Set 3']
Lopmon,Digimon,ST-125,,,,,,,Red,,Animal,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,lopmon-st-125,2024-05-27 15:14:30,,,['Street Starter Set 3']
Agumon,Digimon,ST-126,,,,,,,Yellow,,Reptile,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,agumon-st-126,2024-05-27 15:14:30,,,['Street Starter Set 3']
Chuumon,Digimon,ST-127,,,,,,,Yellow,,Animal,,,,Virus,Common,Rookie,,,,,Digimon Digi-Battle Card Game,chuumon-st-127,2024-05-27 15:14:30,,,['Street Starter Set 3']
Growlmon,Digimon,ST-128,,,,,,,Green,,Dark Dragon,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,growlmon-st-128,2024-05-27 15:14:30,,,['Street Starter Set 3']
Gargomon,Digimon,ST-129,,,,,,,Yellow,,Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,gargomon-st-129,2024-05-27 15:14:30,,,['Street Starter Set 3']
Patamon,Digimon,ST-13,,,,,,,Green,,Mammal,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,patamon-st-13,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Gatomon,Digimon,ST-130,,,,,,,Yellow,,Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,gatomon-st-130,2024-05-27 15:14:30,,,['Street Starter Set 3']
Sethmon,Digimon,ST-131,,,,,,,Green,,Dark Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,sethmon-st-131,2024-05-27 15:14:30,,,['Street Starter Set 3']
Moosemon,Digimon,ST-132,,,,,,,Green,,Ancient Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,moosemon-st-132,2024-05-27 15:14:30,,,['Street Starter Set 3']
Bombernanimon,Digimon,ST-133,,,,,,,Yellow,,Invader,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,bombernanimon-st-133,2024-05-27 15:14:30,,,['Street Starter Set 3']
Wargrowlmon,Digimon,ST-134,,,,,,,Yellow,,Android,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,wargrowlmon-st-134,2024-05-27 15:14:30,,,['Street Starter Set 3']
Rapidmon,Digimon,ST-135,,,,,,,Green,,Android,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,rapidmon-st-135,2024-05-27 15:14:30,,,['Street Starter Set 3']
Angewomon,Digimon,ST-136,,,,,,,Yellow,,Angel,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,angewomon-st-136,2024-05-27 15:14:30,,,['Street Starter Set 3']
Orochimon,Digimon,ST-137,,,,,,,Yellow,,Dark Dragon,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,orochimon-st-137,2024-05-27 15:14:30,,,['Street Starter Set 3']
Gallantmon,Digimon,ST-138,,,,,,,Green,,Warrior,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,gallantmon-st-138,2024-05-27 15:14:30,,,['Street Starter Set 3']
Megagargomon,Digimon,ST-139,,,,,,,Green,,Machine,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,megagargomon-st-139,2024-05-27 15:14:30,,,['Street Starter Set 3']
Angemon,Digimon,ST-14,,,,,,,Red,,Angel,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,angemon-st-14,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Imperialdramon (Dragon Mode),Digimon,ST-140,,,,,,,Yellow,,Ancient Dragon,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,imperialdramon-dragon-mode-st-140,2024-05-27 15:14:30,,,['Street Starter Set 3']
Magnadramon,Digimon,ST-141,,,,,,,Red,,Holy Dragon,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,magnadramon-st-141,2024-05-27 15:14:30,,,['Street Starter Set 3']
Rosemon,Digimon,ST-142,,,,,,,Red,,Pixie,,,,Data,Common,Mega,,,,,Digimon Digi-Battle Card Game,rosemon-st-142,2024-05-27 15:14:30,,,['Street Starter Set 3']
D-Power Digivice Red,Option,ST-143,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,d-power-digivice-red-st-143,2024-05-27 15:14:30,,,['Street Starter Set 3']
D-Power Digivice Green/Yellow,Option,ST-144,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,d-power-digivice-green-yellow-st-144,2024-05-27 15:14:30,,,['Street Starter Set 3']
Metal Armor,Option,ST-145,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,metal-armor-st-145,2024-05-27 15:14:30,,,['Street Starter Set 3']
Shining Digivolution,Option,ST-146,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,shining-digivolution-st-146,2024-05-27 15:14:30,,,['Street Starter Set 3']
Defensive C,Option,ST-147,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,defensive-c-st-147,2024-05-27 15:14:30,,,['Street Starter Set 3']
Offensive B,Option,ST-148,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,offensive-b-st-148,2024-05-27 15:14:30,,,['Street Starter Set 3']
Effect P,Option,ST-149,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,effect-p-st-149,2024-05-27 15:14:30,,,['Street Starter Set 3']
Nanimon,Digimon,ST-15,,,,,,,Yellow,,Invader,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,nanimon-st-15,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Aero Wing,Option,ST-150,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,aero-wing-st-150,2024-05-27 15:14:30,,,['Street Starter Set 3']
Big Bang Hammer,Option,ST-151,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,big-bang-hammer-st-151,2024-05-27 15:14:30,,,['Street Starter Set 3']
Super Charger,Option,ST-152,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,super-charger-st-152,2024-05-27 15:14:30,,,['Street Starter Set 3']
Renamon,Digimon,ST-153,,,,,,,Green,,Animal,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,renamon-st-153,2024-05-27 15:14:30,,,['Street Starter Set 4']
Veemon,Digimon,ST-154,,,,,,,Yellow,,Dragon,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,veemon-st-154,2024-05-27 15:14:30,,,['Street Starter Set 4']
Gomamon,Digimon,ST-155,,,,,,,Yellow,,Sea Animal,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,gomamon-st-155,2024-05-27 15:14:30,,,['Street Starter Set 4']
DemiDevimon,Digimon,ST-156,,,,,,,Yellow,,Evil,,,,Virus,Common,Rookie,,,,,Digimon Digi-Battle Card Game,demidevimon-st-156,2024-05-27 15:14:30,,,['Street Starter Set 4']
Candlemon,Digimon,ST-157,,,,,,,Yellow,,Fire,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,candlemon-st-157,2024-05-27 15:14:30,,,['Street Starter Set 4']
Kyubimon,Digimon,ST-158,,,,,,,Green,,Mythical Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,kyubimon-st-158,2024-05-27 15:14:30,,,['Street Starter Set 4']
Blackgrowlmon,Digimon,ST-159,,,,,,,Yellow,,Dark Dragon,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,blackgrowlmon-st-159,2024-05-27 15:14:30,,,['Street Starter Set 4']
Unimon,Digimon,ST-16,,,,,,,Red,,Mythical Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,unimon-st-16,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Magnamon,Digimon,ST-160,,,,,,,Yellow,,Warrior,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,magnamon-st-160,2024-05-27 15:14:30,,,['Street Starter Set 4']
Orcamon,Digimon,ST-161,,,,,,,Red,,Sea Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,orcamon-st-161,2024-05-27 15:14:30,,,['Street Starter Set 4']
Devimon,Digimon,ST-162,,,,,,,Green,,Evil,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,devimon-st-162,2024-05-27 15:14:30,,,['Street Starter Set 4']
Seadramon,Digimon,ST-163,,,,,,,Red,,Sea Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,seadramon-st-163,2024-05-27 15:14:30,,,['Street Starter Set 4']
Taomon,Digimon,ST-164,,,,,,,Red,,Wizard,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,taomon-st-164,2024-05-27 15:14:30,,,['Street Starter Set 4']
Myotismon,Digimon,ST-165,,,,,,,Yellow,,Ghost,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,myotismon-st-165,2024-05-27 15:14:30,,,['Street Starter Set 4']
Skullsatamon,Digimon,ST-166,,,,,,,Red,,Ghost,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,skullsatamon-st-166,2024-05-27 15:14:30,,,['Street Starter Set 4']
Ladydevimon,Digimon,ST-167,,,,,,,Green,,Evil,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,ladydevimon-st-167,2024-05-27 15:14:30,,,['Street Starter Set 4']
MarineDevimon,Digimon,ST-168,,,,,,,Green,,Sea Animal,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,marinedevimon-st-168,2024-05-27 15:14:30,,,['Street Starter Set 4']
Sakuyamon,Digimon,ST-169,,,,,,,Red,,Wizard,,,,Data,Common,Mega,,,,,Digimon Digi-Battle Card Game,sakuyamon-st-169,2024-05-27 15:14:30,,,['Street Starter Set 4']
Centarumon,Digimon,ST-17,,,,,,,Green,,Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,centarumon-st-17,2024-05-27 15:14:30,,,['Series 1 Starter Set']
Malomyotismon,Digimon,ST-170,,,,,,,Green,,Evil,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,malomyotismon-st-170,2024-05-27 15:14:30,,,['Street Starter Set 4']
Creepymon,Digimon,ST-171,,,,,,,Red,,Evil,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,creepymon-st-171,2024-05-27 15:14:30,,,['Street Starter Set 4']
Preciomon,Digimon,ST-172,,,,,,,Red,,Dragon,,,,Data,Common,Mega,,,,,Digimon Digi-Battle Card Game,preciomon-st-172,2024-05-27 15:14:30,,,['Street Starter Set 4']
D-Power Digivice Red/Green,Option,ST-173,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,d-power-digivice-red-green-st-173,2024-05-27 15:14:30,,,['Street Starter Set 4']
D-Power Digivice Yellow,Option,ST-174,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,d-power-digivice-yellow-st-174,2024-05-27 15:14:30,,,['Street Starter Set 4']
Armor Duplication,Option,ST-175,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,armor-duplication-st-175,2024-05-27 15:14:30,,,['Street Starter Set 4']
Digivolution E,Option,ST-176,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digivolution-e-st-176,2024-05-27 15:14:30,,,['Street Starter Set 4']
